source_kind,osm_pattern,cities,city_count,occurrence_count,city_occurrence_counts,recovery_total,recovery_recovered,recovery_rate,min_city_recovery_rate,observed_cities,audited_city_coverage,city_recovery_rates,train_data_admission,admission_reason,scenarionet_feature_type,mapping_status,admission_decision,degrade_strategy,parser_action,requires_explicit_osm_structure,notes
tag,way:link=S_8:E_1,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_8:N_2,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_9:E_1,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=S_9:N_1,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=W_2:N_3,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=W_3:E_1,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=W_3:E_3,Tianjin;Xi_an,2,2,Tianjin:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=W_3:N_2,Changchun;Tianjin,2,2,Changchun:1;Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=W_3:N_5,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=W_3:S_1,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=W_4:E_0,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=W_4:E_2,Tianjin;Xi_an,2,2,Tianjin:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=W_4:N_1,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=W_4:N_4,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=W_4:S_2,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=W_4:S_3,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=W_5:E_1,Tianjin;Xi_an,2,2,Tianjin:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=W_5:N_1,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=W_5:S_1,Tianjin;Xi_an,2,2,Tianjin:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=W_5:S_2,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=W_6:E_0,Tianjin;Xi_an,2,2,Tianjin:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:link=W_6:N_0,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:name=E_4:N_0,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:name=E_6:N_0,Tianjin;Xi_an,2,2,Tianjin:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:name=N_0:W_6,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:name=N_4:W_0,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:name=N_5:W_0,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:name=R1_5:R2_0,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:name=R2_5:R3_0,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:name=R3_5:R4_0,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:name=R4_5:R1_0,Chongqing,1,1,Chongqing:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:name=S_10:E_0,Xi_an,1,1,Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:name=S_4:E_0,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:name=S_5:E_0,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:name=S_crosswalk,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:name=Traffic light 2,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:name=Traffic light 4,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:name=Traffic light 6,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:name=Traffic light 8,Tianjin,1,1,Tianjin:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:name=W_4:S_0,Changchun,1,1,Changchun:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:name=W_6:S_0,Tianjin;Xi_an,2,2,Tianjin:1;Xi_an:1,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:position=inside,Tianjin,1,4,Tianjin:4,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:position=outside,Tianjin,1,4,Tianjin:4,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:subtype=dashed,Tianjin;Xi_an,2,10,Tianjin:2;Xi_an:8,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:subtype=low,Changchun;Chongqing;Tianjin;Xi_an,4,57,Changchun:14;Chongqing:16;Tianjin:15;Xi_an:12,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:subtype=red_yellow_green,Chongqing;Tianjin,2,8,Chongqing:4;Tianjin:4,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:subtype=solid,Changchun;Chongqing;Xi_an,3,51,Changchun:9;Chongqing:24;Xi_an:18,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:type=curbstone,Changchun;Chongqing;Tianjin;Xi_an,4,62,Changchun:14;Chongqing:16;Tianjin:16;Xi_an:16,62,62,1.0,1.0,Changchun;Chongqing;Tianjin;Xi_an,1.0,Changchun:1.0;Chongqing:1.0;Tianjin:1.0;Xi_an:1.0,include,Explicit OSM structure is recoverable above the training admission threshold.,BOUNDARY_LINE,stable,include,omit feature and continue,map_way_type_to_boundary_polyline,way type=curbstone with two or more nodes,Acts as robust road-edge / curb geometry.
tag,way:type=guard_rail,Changchun;Xi_an,2,8,Changchun:4;Xi_an:4,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:type=line_thick,Chongqing,1,4,Chongqing:4,4,4,1.0,1.0,Chongqing,0.25,Chongqing:1.0,include,Explicit OSM structure is recoverable above the training admission threshold.,ROAD_LINE_SOLID_SINGLE_WHITE,stable,include,fall back to generic road line and continue,map_way_type_to_road_line_polyline,way type=line_thick with two or more nodes,Currently collapsed to a single white solid road-line class.
tag,way:type=line_thin,Changchun;Chongqing;Tianjin;Xi_an,4,59,Changchun:5;Chongqing:16;Tianjin:16;Xi_an:22,59,59,1.0,1.0,Changchun;Chongqing;Tianjin;Xi_an,1.0,Changchun:1.0;Chongqing:1.0;Tianjin:1.0;Xi_an:1.0,include,Explicit OSM structure is recoverable above the training admission threshold.,ROAD_LINE_SOLID_SINGLE_WHITE,stable,include,fall back to generic road line and continue,map_way_type_to_road_line_polyline,way type=line_thin with two or more nodes,Currently collapsed to a single white solid road-line class.
tag,way:type=stop_line,Changchun;Chongqing;Tianjin;Xi_an,4,16,Changchun:4;Chongqing:4;Tianjin:4;Xi_an:4,16,16,1.0,1.0,Changchun;Chongqing;Tianjin;Xi_an,1.0,Changchun:1.0;Chongqing:1.0;Tianjin:1.0;Xi_an:1.0,include,Explicit OSM structure is recoverable above the training admission threshold.,ROAD_LINE_SOLID_SINGLE_WHITE,stable_geometry,include,preserve stop-line geometry as a generic road line and continue,map_stop_line_way_to_road_line_polyline,way type=stop_line with two or more nodes,"Stop-line geometry exists, but lane association and dedicated stop-line semantics are still pending."
tag,way:type=traffic_light,Chongqing;Tianjin,2,8,Chongqing:4;Tianjin:4,8,8,1.0,1.0,Chongqing;Tianjin,0.5,Chongqing:1.0;Tianjin:1.0,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,audited_only,exclude,ignore unsupported traffic-light ways and continue,inventory_traffic_light_way_for_future_linking,way type=traffic_light,Traffic-light physical geometry is audited but not yet converted into map_features.
tag,way:type=virtual,Changchun;Chongqing;Tianjin;Xi_an,4,153,Changchun:31;Chongqing:32;Tianjin:52;Xi_an:38,153,153,1.0,1.0,Changchun;Chongqing;Tianjin;Xi_an,1.0,Changchun:1.0;Chongqing:1.0;Tianjin:1.0;Xi_an:1.0,include,Explicit OSM structure is recoverable above the training admission threshold.,ROAD_LINE_BROKEN_SINGLE_WHITE,stable,include,omit feature and continue,map_virtual_way_to_broken_road_line_polyline,way type=virtual with two or more nodes,Used as lane-divider style geometry.
tag,way:type=zebra,Chongqing;Xi_an,2,16,Chongqing:8;Xi_an:8,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
tag,way:type=zebra_marking,Tianjin,1,8,Tianjin:8,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,omit feature and continue,ignore_unmapped_tag,,Observed during audit but not admitted into the final training map feature set.
relation_member_role,relation:lanelet:member:left:way,Changchun;Chongqing;Tianjin;Xi_an,4,203,Changchun:37;Chongqing:48;Tianjin:66;Xi_an:52,199,199,1.0,1.0,Changchun;Chongqing;Tianjin;Xi_an,1.0,Changchun:1.0;Chongqing:1.0;Tianjin:1.0;Xi_an:1.0,include,Explicit OSM structure is recoverable above the training admission threshold.,LANE_SURFACE_STREET,stable,include,skip malformed lanelet relation and continue,use_way_as_left_lane_boundary,lanelet relation member role=left type=way,Stable lanelet boundary role required for lane polygon / centerline reconstruction.
relation_member_role,relation:lanelet:member:right:way,Changchun;Chongqing;Tianjin;Xi_an,4,203,Changchun:37;Chongqing:48;Tianjin:66;Xi_an:52,199,199,1.0,1.0,Changchun;Chongqing;Tianjin;Xi_an,1.0,Changchun:1.0;Chongqing:1.0;Tianjin:1.0;Xi_an:1.0,include,Explicit OSM structure is recoverable above the training admission threshold.,LANE_SURFACE_STREET,stable,include,skip malformed lanelet relation and continue,use_way_as_right_lane_boundary,lanelet relation member role=right type=way,Stable lanelet boundary role required for lane polygon / centerline reconstruction.
relation_member_role,relation:multipolygon:member:outer:way,Xi_an,1,4,Xi_an:4,0,0,,,,0.0,,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,unmapped,exclude,ignore unsupported relation role and continue,ignore_unmapped_relation_role,,Observed during audit but not part of the current parser contract.
relation_member_role,relation:regulatory_element:member:ref_line:way,Chongqing;Tianjin,2,8,Chongqing:4;Tianjin:4,8,8,1.0,1.0,Chongqing;Tianjin,0.5,Chongqing:1.0;Tianjin:1.0,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,audited_only,exclude,ignore unsupported regulatory links and continue,inventory_stop_or_light_reference_line,regulatory_element relation member role=ref_line type=way,Useful for future stop-line / signal association work.
relation_member_role,relation:regulatory_element:member:refers:way,Chongqing;Tianjin,2,8,Chongqing:4;Tianjin:4,8,8,1.0,1.0,Chongqing;Tianjin,0.5,Chongqing:1.0;Tianjin:1.0,exclude,No final ScenarioNet map feature mapping is defined for this pattern.,,audited_only,exclude,ignore unsupported regulatory links and continue,inventory_regulatory_target_way,regulatory_element relation member role=refers type=way,Useful for future traffic-light / controlled-lane association work.
